id,project_id,source_type,source_id,business_entity_id,link_type,link_reason,confidence_score,created_at
EL-00967,PROJ-001,todo,TODO-0021,BE-ORDER-0016,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00968,PROJ-001,todo,TODO-0021,BE-ORDER-0097,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00969,PROJ-001,todo,TODO-0021,BE-ORDER-0110,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00970,PROJ-001,todo,TODO-0022,BE-ORDER-0016,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00971,PROJ-001,todo,TODO-0022,BE-ORDER-0097,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00972,PROJ-001,todo,TODO-0022,BE-ORDER-0110,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00973,PROJ-001,todo,TODO-0023,BE-ORDER-0005,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00974,PROJ-001,todo,TODO-0023,BE-ORDER-0014,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00975,PROJ-001,todo,TODO-0023,BE-ORDER-0029,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00976,PROJ-001,todo,TODO-0024,BE-ORDER-0005,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00977,PROJ-001,todo,TODO-0024,BE-ORDER-0014,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00978,PROJ-001,todo,TODO-0024,BE-ORDER-0029,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00979,PROJ-001,todo,TODO-0025,BE-ORDER-0018,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00980,PROJ-001,todo,TODO-0025,BE-ORDER-0030,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00981,PROJ-001,todo,TODO-0025,BE-ORDER-0054,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00982,PROJ-001,todo,TODO-0026,BE-ORDER-0018,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00983,PROJ-001,todo,TODO-0026,BE-ORDER-0030,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00984,PROJ-001,todo,TODO-0026,BE-ORDER-0054,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00985,PROJ-001,todo,TODO-0027,BE-ORDER-0088,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00986,PROJ-001,todo,TODO-0027,BE-PO-0001,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00987,PROJ-001,todo,TODO-0027,BE-PO-0017,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00988,PROJ-001,todo,TODO-0028,BE-ORDER-0088,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00989,PROJ-001,todo,TODO-0028,BE-PO-0001,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00990,PROJ-001,todo,TODO-0028,BE-PO-0017,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00991,PROJ-001,todo,TODO-0029,BE-ORDER-0020,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00992,PROJ-001,todo,TODO-0029,BE-ORDER-0080,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00993,PROJ-001,todo,TODO-0029,BE-ORDER-0087,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00994,PROJ-001,todo,TODO-0030,BE-ORDER-0020,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00995,PROJ-001,todo,TODO-0030,BE-ORDER-0080,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00996,PROJ-001,todo,TODO-0030,BE-ORDER-0087,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00997,PROJ-001,todo,TODO-0031,BE-ORDER-0011,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00998,PROJ-001,todo,TODO-0031,BE-ORDER-0012,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-00999,PROJ-001,todo,TODO-0031,BE-ORDER-0040,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01000,PROJ-001,todo,TODO-0032,BE-ORDER-0011,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01001,PROJ-001,todo,TODO-0032,BE-ORDER-0012,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01002,PROJ-001,todo,TODO-0032,BE-ORDER-0040,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01003,PROJ-001,todo,TODO-0033,BE-ORDER-0004,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01004,PROJ-001,todo,TODO-0033,BE-ORDER-0032,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01005,PROJ-001,todo,TODO-0033,BE-ORDER-0039,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01006,PROJ-001,todo,TODO-0034,BE-ORDER-0004,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01007,PROJ-001,todo,TODO-0034,BE-ORDER-0032,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01008,PROJ-001,todo,TODO-0034,BE-ORDER-0039,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01009,PROJ-001,todo,TODO-0035,BE-ORDER-0042,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01010,PROJ-001,todo,TODO-0035,BE-ORDER-0099,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01011,PROJ-001,todo,TODO-0035,BE-ORDER-0122,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01012,PROJ-001,todo,TODO-0036,BE-ORDER-0042,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01013,PROJ-001,todo,TODO-0036,BE-ORDER-0099,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01014,PROJ-001,todo,TODO-0036,BE-ORDER-0122,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01015,PROJ-001,todo,TODO-0037,BE-ORDER-0131,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01016,PROJ-001,todo,TODO-0037,BE-SHIP-0111,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01017,PROJ-001,todo,TODO-0037,BE-CLAIM-0031,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01018,PROJ-001,todo,TODO-0038,BE-ORDER-0131,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01019,PROJ-001,todo,TODO-0038,BE-SHIP-0111,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01020,PROJ-001,todo,TODO-0038,BE-CLAIM-0031,related,Todo가 같은 issue_id 업무 객체를 참조,0.82,2026-06-01T09:00:00
EL-01021,PROJ-001,weekly_report,WR-0001,BE-ORDER-0003,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01022,PROJ-001,weekly_report,WR-0001,BE-ORDER-0031,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01023,PROJ-001,weekly_report,WR-0001,BE-ORDER-0034,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01024,PROJ-001,weekly_report,WR-0002,BE-ORDER-0009,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01025,PROJ-001,weekly_report,WR-0002,BE-ORDER-0013,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01026,PROJ-001,weekly_report,WR-0002,BE-ORDER-0022,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01027,PROJ-001,weekly_report,WR-0003,BE-ORDER-0002,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01028,PROJ-001,weekly_report,WR-0003,BE-ORDER-0010,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01029,PROJ-001,weekly_report,WR-0003,BE-ORDER-0035,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01030,PROJ-001,monthly_report,MR-0001,BE-ORDER-0006,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01031,PROJ-001,monthly_report,MR-0001,BE-ORDER-0026,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01032,PROJ-001,monthly_report,MR-0001,BE-ORDER-0050,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01033,PROJ-001,monthly_report,MR-0002,BE-ORDER-0007,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01034,PROJ-001,monthly_report,MR-0002,BE-ORDER-0015,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01035,PROJ-001,monthly_report,MR-0002,BE-ORDER-0044,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01036,PROJ-001,monthly_report,MR-0003,BE-ORDER-0083,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01037,PROJ-001,monthly_report,MR-0003,BE-ORDER-0120,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01038,PROJ-001,monthly_report,MR-0003,BE-PO-0032,summarized_in,보고서가 업무 객체를 요약,0.80,2026-06-01T09:00:00
EL-01039,PROJ-001,handoff_report,HR-0001,BE-ORDER-0083,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01040,PROJ-001,handoff_report,HR-0001,BE-ORDER-0120,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01041,PROJ-001,handoff_report,HR-0001,BE-PO-0032,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01042,PROJ-001,handoff_report,HR-0001,BE-PO-0042,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01043,PROJ-001,handoff_report,HR-0001,BE-ORDER-0007,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01044,PROJ-001,handoff_report,HR-0001,BE-ORDER-0015,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01045,PROJ-001,handoff_report,HR-0001,BE-ORDER-0044,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01046,PROJ-001,handoff_report,HR-0001,BE-ORDER-0103,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01047,PROJ-001,handoff_report,HR-0001,BE-ORDER-0002,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01048,PROJ-001,handoff_report,HR-0001,BE-ORDER-0010,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01049,PROJ-001,handoff_report,HR-0001,BE-ORDER-0035,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01050,PROJ-001,handoff_report,HR-0001,BE-ORDER-0065,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01051,PROJ-001,handoff_report,HR-0001,BE-ORDER-0003,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01052,PROJ-001,handoff_report,HR-0001,BE-ORDER-0031,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01053,PROJ-001,handoff_report,HR-0001,BE-ORDER-0034,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
EL-01054,PROJ-001,handoff_report,HR-0001,BE-ORDER-0068,handoff_scope,인수인계서 범위 업무 객체,0.92,2026-06-01T09:00:00
